弹幕出现时间,弹幕样式,字号,字体颜色,时间戳,弹幕池,发送者id,弹幕内容
17.86000,1,25,16777215,1600865307,0,c28f3b75,微积分过了大爱宋老师
96.27100,1,25,16777215,1600696229,0,cefee04a,听过一遍了。。
1087.23000,1,25,16777215,1600482460,0,3951a13e,？
884.01100,1,25,16777215,1600343255,0,9f2b6d4c,夏梦溪有没有好好学习？？？
1212.65300,1,25,16777215,1600174285,0,d65ad7c9,没看过才是落后的好吧
318.96000,1,25,16777215,1600162323,0,c356473b,谢谢啦偶像
1345.89100,1,25,16777215,1600047321,0,f55136e2,继承者们诶
1289.71100,1,25,16777215,1600047247,0,f55136e2,大结局听成大学习，我是中毒了哈哈哈
1233.93100,1,25,16777215,1600047162,0,f55136e2,哈哈哈哈哈
724.26200,1,25,16777215,1600046838,0,f55136e2,在学习呢
289.49400,1,25,16777215,1600046377,0,f55136e2,抽卡啊哈哈哈啊哈哈
94.03900,1,25,16777215,1599641215,0,b60277de,师母震怒
1378.62400,1,25,16777215,1598945268,0,ef09c47f,笑死我了哈哈哈哈哈哈哈哈哈
1197.56700,1,25,16777215,1598195389,0,aab2f353,有代溝hhhh
356.76300,1,25,16777215,1598154955,0,7fb392fd,有头发年轻了好多
1378.18000,1,25,16777215,1597756153,0,ca863b2,强行拉回来
245.29000,1,25,16777215,1597309399,0,4fb96ead,神在白天做梦
1217.09000,1,25,16777215,1596854300,0,2446c065,少林功夫好呀
54.48000,1,25,16777215,1596834877,0,ffe62a69,多谢老师教的线代让我没挂科
1224.45200,1,25,16777215,1596345853,0,1447103d,这我没看过
1055.72900,1,25,16777215,1596092524,0,ba9ae8dc,空——————集
723.46900,1,25,16777215,1596092176,0,ba9ae8dc,有
875.89000,1,25,16777215,1595763260,0,af07b2cc,易烊千玺来听课了（dog）
847.35000,1,25,16777215,1595763218,0,af07b2cc,不在
130.70900,1,25,16777215,1595488424,0,57111d8f,吃袋装泡面
846.98500,1,25,16777215,1594913827,0,59ed5f12,yky来听课了
368.46000,1,25,38979,1594238542,0,1d426701,以后大家碰到这种事不要急  可能是基因变异了
1088.54000,1,25,16777215,1594140839,0,735e4811,八小时后考试，赶紧刷刷
427.49900,1,25,16777215,1593841148,0,1e306022,人间惨剧
11.22800,1,25,16777215,1593611131,0,29dca280,跟着宋老师期末考了96
1209.57600,1,25,16777215,1593136270,0,4e12ba45,26号9：51
72.80700,1,25,16777215,1593072584,0,f9cf640,开始了，又开始了
